date,hosp,incid_hosp,rea,incid_rea,rad,incid_rad,pos,pos_7j,tx_pos,tx_incid,TO,pop,P,T,Ti,Tp,Td,incid_dchosp
2021-04-21,30954.0,2095.0,5959.0,476.0,325811.0,1886.0,29225.0,190221.0,9.24,283.43,1.1781336496639,67114992.0,29225.0,326991.0,43.54,8.94,487.21,316.0
2021-04-22,30634.0,1878.0,5981.0,478.0,327668.0,1881.0,28024.0,186784.0,9.24,278.3,1.18248319493871,67114992.0,28024.0,331587.0,41.76,8.45,494.06,285.0
2021-04-23,30438.0,1932.0,5962.0,436.0,329405.0,1783.0,28377.0,182848.0,9.21,272.44,1.1787267694741,67114992.0,28377.0,378574.0,42.28,7.5,564.07,309.0
2021-04-24,30100.0,1368.0,5958.0,348.0,330838.0,1449.0,17528.0,179940.0,9.16,268.11,1.1779359430605,67114992.0,17528.0,224262.0,26.12,7.82,334.15,220.0
2021-04-25,30287.0,881.0,5978.0,218.0,331362.0,527.0,3635.0,178966.0,9.12,266.66,1.18189007512851,67114992.0,3635.0,49405.0,5.42,7.36,73.61,145.0
2021-04-26,30596.0,1944.0,6001.0,470.0,332563.0,1218.0,34240.0,171811.0,8.87,255.99,1.18643732700672,67114992.0,34240.0,407954.0,51.02,8.39,607.84,400.0
2021-04-27,30281.0,2109.0,5943.0,484.0,334577.0,2042.0,24834.0,165868.0,8.48,247.14,1.17497034400949,67114992.0,24834.0,360498.0,37.0,6.89,537.13,338.0
2021-04-28,29911.0,1708.0,5879.0,349.0,336281.0,1726.0,22135.0,158789.0,8.14,236.59,1.16231712139185,67114992.0,22135.0,315796.0,32.98,7.01,470.53,324.0
2021-04-29,29487.0,1711.0,5804.0,392.0,338000.0,1767.0,21325.0,152092.0,7.56,226.61,1.14748912613681,67114992.0,21325.0,387613.0,31.77,5.5,577.54,321.0
2021-04-30,28930.0,1433.0,5675.0,323.0,339650.0,1698.0,22681.0,146406.0,6.97,218.14,1.12198497429814,67114992.0,22681.0,471331.0,33.79,4.81,702.27,271.0
2021-05-01,28603.0,1246.0,5581.0,310.0,340997.0,1356.0,4004.0,132878.0,6.74,197.99,1.10340055357849,67114992.0,4004.0,69634.0,5.97,5.75,103.75,195.0
2021-05-02,28818.0,798.0,5585.0,173.0,341458.0,467.0,3569.0,132808.0,6.72,197.88,1.10419137999209,67114992.0,3569.0,58276.0,5.32,6.12,86.83,113.0
2021-05-03,28950.0,1495.0,5630.0,386.0,342451.0,997.0,28951.0,127508.0,6.3,189.98,1.11308817714512,67114992.0,28951.0,474154.0,43.14,6.11,706.48,311.0
2021-05-04,28427.0,1591.0,5504.0,355.0,344265.0,1822.0,20223.0,122888.0,5.95,183.1,1.08817714511665,67114992.0,20223.0,406334.0,30.13,4.98,605.43,243.0
2021-05-05,27686.0,1459.0,5402.0,312.0,346184.0,1935.0,17649.0,118406.0,5.61,176.42,1.06801107156979,67114992.0,17649.0,354805.0,26.3,4.97,528.65,245.0
2021-05-06,26985.0,1151.0,5231.0,273.0,347768.0,1604.0,17165.0,114249.0,5.25,170.23,1.0342032423883,67114992.0,17165.0,444921.0,25.58,3.86,662.92,222.0
2021-05-07,26331.0,1140.0,5106.0,269.0,349293.0,1560.0,18178.0,109742.0,4.95,163.51,1.00948991696323,67114992.0,18178.0,509301.0,27.08,3.57,758.85,227.0
2021-05-08,25800.0,844.0,5005.0,191.0,350471.0,1184.0,4041.0,109774.0,4.91,163.56,0.989521550019771,67114992.0,4041.0,87199.0,6.02,4.63,129.92,176.0
2021-05-09,25797.0,527.0,4971.0,124.0,350873.0,409.0,2886.0,109091.0,4.88,162.54,0.982799525504152,67114992.0,2886.0,58054.0,4.3,4.97,86.5,116.0
2021-05-10,25666.0,1125.0,4870.0,265.0,351795.0,931.0,23947.0,104096.0,4.6,155.1,0.962831158560696,67114992.0,23947.0,522969.0,35.68,4.58,779.21,293.0
2021-05-11,25028.0,1239.0,4743.0,285.0,353370.0,1588.0,16665.0,100533.0,4.3,149.79,0.937722419928826,67114992.0,16665.0,481785.0,24.83,3.46,717.85,236.0
2021-05-12,24254.0,965.0,4583.0,217.0,354860.0,1512.0,16073.0,98964.0,4.08,147.45,0.906089363384737,67114992.0,16073.0,450266.0,23.95,3.57,670.89,185.0
2021-05-13,23656.0,618.0,4442.0,139.0,355927.0,1072.0,3064.0,84868.0,4.03,126.45,0.878212732305259,67114992.0,3064.0,78716.0,4.57,3.89,117.29,131.0
2021-05-14,23406.0,733.0,4352.0,152.0,356700.0,777.0,17431.0,84111.0,4.11,125.32,0.860419137999209,67114992.0,17431.0,453582.0,25.97,3.84,675.83,173.0
2021-05-15,22950.0,580.0,4271.0,134.0,357613.0,914.0,8935.0,89003.0,4.1,132.61,0.844404903123764,67114992.0,8935.0,228684.0,13.31,3.91,340.73,112.0
2021-05-16,22963.0,416.0,4255.0,102.0,357928.0,315.0,2324.0,88447.0,4.08,131.78,0.841241597469356,67114992.0,2324.0,54433.0,3.46,4.27,81.1,81.0
2021-05-17,22749.0,871.0,4186.0,204.0,358776.0,869.0,19820.0,84318.0,3.99,125.63,0.827599841834717,67114992.0,19820.0,474183.0,29.53,4.18,706.52,196.0
2021-05-18,22058.0,996.0,4015.0,247.0,360213.0,1460.0,15534.0,83190.0,4.01,123.95,0.793792012653223,67114992.0,15534.0,437931.0,23.15,3.55,652.51,187.0
2021-05-19,21347.0,712.0,3862.0,168.0,361460.0,1252.0,13711.0,80821.0,3.98,120.42,0.763542902332938,67114992.0,13711.0,388358.0,20.43,3.53,578.65,141.0
2021-05-20,20750.0,709.0,3769.0,202.0,362593.0,1146.0,12580.0,90343.0,3.83,134.61,0.745156188216686,67114992.0,12580.0,430548.0,18.74,2.92,641.51,137.0
2021-05-21,20209.0,625.0,3631.0,139.0,363600.0,1009.0,12526.0,85437.0,3.61,127.3,0.71787267694741,67114992.0,12526.0,454558.0,18.66,2.76,677.28,111.0
2021-05-22,19765.0,468.0,3544.0,115.0,364391.0,797.0,7816.0,84310.0,3.54,125.62,0.700672202451562,67114992.0,7816.0,245403.0,11.65,3.18,365.65,89.0
2021-05-23,19720.0,324.0,3515.0,73.0,364695.0,296.0,1787.0,83783.0,3.52,124.83,0.694938710952946,67114992.0,1787.0,52640.0,2.66,3.39,78.43,70.0
2021-05-24,19701.0,260.0,3496.0,66.0,364902.0,212.0,3517.0,67483.0,3.33,100.55,0.691182285488335,67114992.0,3517.0,97046.0,5.24,3.62,144.6,62.0
2021-05-25,19430.0,796.0,3447.0,205.0,365739.0,842.0,16586.0,68534.0,3.34,102.11,0.681494661921708,67114992.0,16586.0,485905.0,24.71,3.41,723.99,199.0
2021-05-26,18593.0,671.0,3330.0,181.0,367046.0,1304.0,11888.0,66715.0,3.3,99.4,0.658362989323844,67114992.0,11888.0,357528.0,17.71,3.33,532.71,144.0
2021-05-27,17941.0,499.0,3206.0,127.0,368023.0,988.0,11162.0,65293.0,3.24,97.29,0.633847370502175,67114992.0,11162.0,408497.0,16.63,2.73,608.65,146.0
2021-05-28,17272.0,539.0,3104.0,155.0,369109.0,1092.0,10641.0,63401.0,3.15,94.47,0.613681296955318,67114992.0,10641.0,447306.0,15.85,2.38,666.48,105.0
2021-05-29,16847.0,334.0,3028.0,93.0,369789.0,675.0,6384.0,61964.0,3.1,92.33,0.598655595096876,67114992.0,6384.0,229708.0,9.51,2.78,342.26,71.0
2021-05-30,16775.0,199.0,2993.0,43.0,370014.0,224.0,1504.0,61681.0,3.09,91.9,0.591735863977857,67114992.0,1504.0,51317.0,2.24,2.93,76.46,44.0
2021-05-31,16596.0,529.0,2945.0,140.0,370577.0,570.0,11824.0,70000.0,3.09,104.3,0.58224594701463,67114992.0,11824.0,400508.0,17.62,2.95,596.75,126.0
2021-06-01,16088.0,596.0,2825.0,145.0,371500.0,926.0,8000.0,61409.0,2.87,91.5,0.558521154606564,67114992.0,8000.0,348834.0,11.92,2.29,519.76,137.0
2021-06-02,15638.0,491.0,2754.0,106.0,372310.0,824.0,7633.0,57151.0,2.72,85.15,0.544483985765125,67114992.0,7633.0,314715.0,11.37,2.43,468.92,96.0
2021-06-03,15283.0,458.0,2677.0,94.0,373033.0,742.0,7053.0,53055.0,2.57,79.05,0.529260577303282,67114992.0,7053.0,367378.0,10.51,1.92,547.39,71.0
2021-06-04,14801.0,408.0,2571.0,91.0,373818.0,770.0,6655.0,49066.0,2.4,73.11,0.508303677342823,67114992.0,6655.0,420013.0,9.92,1.58,625.81,81.0
2021-06-05,14532.0,267.0,2525.0,62.0,374281.0,474.0,3972.0,46643.0,2.3,69.5,0.499209173586398,67114992.0,3972.0,212810.0,5.92,1.87,317.08,58.0
2021-06-06,14525.0,154.0,2527.0,52.0,374416.0,137.0,911.0,46060.0,2.28,68.63,0.499604586793199,67114992.0,911.0,46115.0,1.36,1.98,68.71,25.0
2021-06-07,14323.0,383.0,2472.0,97.0,374909.0,501.0,7319.0,41556.0,2.09,61.92,0.488730723606168,67114992.0,7319.0,375703.0,10.91,1.95,559.79,66.0
2021-06-08,13984.0,405.0,2394.0,106.0,375569.0,668.0,5050.0,38603.0,1.95,57.52,0.473309608540925,67114992.0,5050.0,328314.0,7.52,1.54,489.18,72.0
2021-06-09,13526.0,391.0,2326.0,94.0,376342.0,775.0,4247.0,35214.0,1.81,52.47,0.459865559509688,67114992.0,4247.0,280843.0,6.33,1.51,418.45,65.0
2021-06-10,13090.0,297.0,2245.0,74.0,376974.0,649.0,3849.0,32013.0,1.66,47.7,0.443851324634243,67114992.0,3849.0,342245.0,5.73,1.12,509.94,68.0
2021-06-11,12712.0,313.0,2163.0,66.0,377596.0,621.0,3989.0,29340.0,1.55,43.72,0.427639383155397,67114992.0,3989.0,382040.0,5.94,1.04,569.23,69.0
2021-06-12,12496.0,198.0,2110.0,48.0,377961.0,374.0,2220.0,27583.0,1.47,41.1,0.417160933175168,67114992.0,2220.0,198801.0,3.31,1.12,296.21,34.0
2021-06-13,12480.0,111.0,2106.0,26.0,378063.0,100.0,521.0,27192.0,1.45,40.52,0.416370106761566,67114992.0,521.0,46676.0,0.78,1.12,69.55,13.0
2021-06-14,12374.0,325.0,2068.0,71.0,378429.0,373.0,3990.0,23856.0,1.29,35.54,0.408857255832345,67114992.0,3990.0,341610.0,5.95,1.17,508.99,63.0
2021-06-15,11895.0,300.0,1952.0,69.0,379108.0,670.0,2869.0,21682.0,1.2,32.31,0.385923289837881,67114992.0,2869.0,284022.0,4.27,1.01,423.19,76.0
2021-06-16,11519.0,198.0,1873.0,39.0,379635.0,531.0,2550.0,19985.0,1.12,29.78,0.370304468169237,67114992.0,2550.0,251151.0,3.8,1.02,374.21,45.0
2021-06-17,11114.0,225.0,1799.0,46.0,380195.0,559.0,2525.0,18661.0,1.06,27.8,0.355674179517596,67114992.0,2525.0,319496.0,3.76,0.79,476.04,56.0
2021-06-18,10738.0,171.0,1740.0,53.0,380667.0,484.0,2612.0,17288.0,0.98,25.76,0.344009489916963,67114992.0,2612.0,387185.0,3.89,0.67,576.9,50.0
2021-06-19,10531.0,102.0,1703.0,24.0,380930.0,273.0,1457.0,16523.0,0.94,24.62,0.336694345591143,67114992.0,1457.0,205068.0,2.17,0.71,305.55,22.0
2021-06-20,10518.0,51.0,1703.0,15.0,380979.0,53.0,392.0,16398.0,0.93,24.43,0.336694345591143,67114992.0,392.0,50057.0,0.58,0.78,74.58,14.0
2021-06-21,10386.0,216.0,1655.0,48.0,381278.0,301.0,2736.0,15141.0,0.87,22.56,0.327204428627916,67114992.0,2736.0,315358.0,4.08,0.87,469.88,40.0
2021-06-22,10046.0,181.0,1560.0,47.0,381726.0,450.0,2101.0,14369.0,0.84,21.41,0.308422301304864,67114992.0,2101.0,257837.0,3.13,0.81,384.17,52.0
2021-06-23,9771.0,167.0,1509.0,42.0,382124.0,402.0,2013.0,13832.0,0.81,20.61,0.298339264531435,67114992.0,2013.0,233231.0,3.0,0.86,347.51,33.0
2021-06-24,9392.0,140.0,1439.0,27.0,382593.0,459.0,1999.0,13306.0,0.79,19.83,0.284499802293397,67114992.0,1999.0,291411.0,2.98,0.69,434.2,45.0
2021-06-25,9190.0,148.0,1389.0,39.0,382897.0,322.0,2166.0,12858.0,0.78,19.16,0.274614472123369,67114992.0,2166.0,354947.0,3.23,0.61,528.86,33.0
2021-06-26,9024.0,81.0,1349.0,14.0,383122.0,227.0,1322.0,12718.0,0.77,18.95,0.266706207987347,67114992.0,1322.0,208724.0,1.97,0.63,310.99,12.0
2021-06-27,8986.0,42.0,1345.0,13.0,383185.0,61.0,436.0,12760.0,0.77,19.01,0.265915381573745,67114992.0,436.0,52491.0,0.65,0.83,78.21,17.0
2021-06-28,8846.0,176.0,1304.0,41.0,383447.0,259.0,2884.0,12910.0,0.78,19.24,0.257809410834322,67114992.0,2884.0,320881.0,4.3,0.9,478.11,44.0
2021-06-29,8627.0,134.0,1250.0,29.0,383768.0,316.0,2384.0,13192.0,0.79,19.66,0.247133254250692,67114992.0,2384.0,263577.0,3.55,0.9,392.72,28.0
2021-06-30,8451.0,158.0,1204.0,31.0,384051.0,301.0,2825.0,14005.0,0.82,20.87,0.238038750494267,67114992.0,2825.0,268700.0,4.21,1.05,400.36,25.0
2021-07-01,8232.0,109.0,1162.0,30.0,384338.0,298.0,2732.0,14739.0,0.85,21.96,0.229735073151443,67114992.0,2732.0,324465.0,4.07,0.84,483.45,29.0
2021-07-02,8044.0,118.0,1123.0,17.0,384616.0,287.0,3177.0,15749.0,0.89,23.47,0.222024515618822,67114992.0,3177.0,397804.0,4.73,0.8,592.72,24.0
2021-07-03,7912.0,79.0,1102.0,17.0,384781.0,181.0,2207.0,16636.0,0.91,24.79,0.21787267694741,67114992.0,2207.0,268448.0,3.29,0.82,399.98,17.0
2021-07-04,7913.0,41.0,1104.0,12.0,384812.0,30.0,768.0,16971.0,0.92,25.29,0.218268090154211,67114992.0,768.0,67471.0,1.14,1.14,100.53,9.0
2021-07-05,7806.0,137.0,1077.0,30.0,385013.0,201.0,4632.0,18720.0,0.99,27.89,0.212930011862396,67114992.0,4632.0,374517.0,6.9,1.24,558.02,36.0
2021-07-06,7637.0,149.0,1032.0,30.0,385289.0,283.0,3898.0,20236.0,1.05,30.15,0.204033214709371,67114992.0,3898.0,294551.0,5.81,1.32,438.88,35.0
2021-07-07,7539.0,140.0,997.0,30.0,385490.0,204.0,4570.0,21984.0,1.12,32.76,0.197113483590352,67114992.0,4570.0,309832.0,6.81,1.47,461.64,28.0
2021-07-08,7384.0,100.0,971.0,26.0,385720.0,232.0,4570.0,23818.0,1.19,35.49,0.191973111901938,67114992.0,4570.0,359051.0,6.81,1.27,534.98,25.0
2021-07-09,7275.0,147.0,953.0,30.0,385950.0,230.0,5093.0,25738.0,1.25,38.35,0.188414393040728,67114992.0,5093.0,465163.0,7.59,1.09,693.08,18.0
2021-07-10,7183.0,101.0,947.0,9.0,386122.0,172.0,3554.0,27083.0,1.27,40.35,0.187228153420324,67114992.0,3554.0,344567.0,5.3,1.03,513.4,19.0
2021-07-11,7183.0,23.0,947.0,4.0,386141.0,19.0,1262.0,27576.0,1.28,41.09,0.187228153420324,67114992.0,1262.0,90522.0,1.88,1.39,134.88,4.0
2021-07-12,7137.0,267.0,957.0,55.0,386424.0,272.0,8580.0,31528.0,1.46,46.98,0.18920521945433,67114992.0,8580.0,393206.0,12.78,2.18,585.87,28.0
2021-07-13,7076.0,246.0,933.0,37.0,386704.0,278.0,8817.0,36447.0,1.62,54.31,0.184460260972716,67114992.0,8817.0,405974.0,13.14,2.17,604.89,22.0
2021-07-14,7047.0,115.0,931.0,19.0,386839.0,137.0,2618.0,34492.0,1.67,51.39,0.184064847765915,67114992.0,2618.0,113660.0,3.9,2.3,169.35,6.0
2021-07-15,7054.0,213.0,914.0,36.0,387017.0,176.0,13472.0,43396.0,2.02,64.66,0.180703835508106,67114992.0,13472.0,444439.0,20.07,3.03,662.21,16.0
2021-07-16,6971.0,220.0,899.0,33.0,387297.0,282.0,12738.0,51040.0,2.35,76.05,0.177738236457098,67114992.0,12738.0,492441.0,18.98,2.59,733.73,22.0
2021-07-17,6922.0,114.0,890.0,21.0,387439.0,147.0,9857.0,57340.0,2.61,85.44,0.175958877026493,67114992.0,9857.0,368187.0,14.69,2.68,548.59,16.0
2021-07-18,6936.0,54.0,891.0,9.0,387469.0,30.0,3316.0,59401.0,2.7,88.51,0.176156583629893,67114992.0,3316.0,100623.0,4.94,3.3,149.93,5.0
2021-07-19,7041.0,360.0,902.0,76.0,387703.0,235.0,22921.0,73736.0,3.29,109.87,0.178331356267299,67114992.0,22921.0,443175.0,34.15,5.17,660.32,20.0
2021-07-20,6912.0,327.0,876.0,61.0,388118.0,413.0,20814.0,85738.0,3.78,127.75,0.173190984578885,67114992.0,20814.0,418332.0,31.01,4.98,623.31,33.0
2021-07-21,6869.0,281.0,859.0,64.0,388402.0,285.0,22539.0,105658.0,4.01,157.43,0.169829972321076,67114992.0,22539.0,515085.0,33.58,4.38,767.47,22.0
2021-07-22,6832.0,292.0,868.0,59.0,388707.0,307.0,20745.0,112934.0,4.2,168.27,0.171609331751681,67114992.0,20745.0,497755.0,30.91,4.17,741.65,11.0
2021-07-23,6802.0,330.0,872.0,69.0,389021.0,310.0,22594.0,122790.0,4.23,182.95,0.172400158165283,67114992.0,22594.0,725603.0,33.66,3.11,1081.13,26.0
2021-07-24,6787.0,182.0,878.0,35.0,389197.0,174.0,15974.0,128905.0,4.18,192.07,0.173586397785686,67114992.0,15974.0,566508.0,23.8,2.82,844.09,22.0
2021-07-25,6843.0,92.0,886.0,16.0,389226.0,32.0,4681.0,130269.0,4.17,194.1,0.175168050612891,67114992.0,4681.0,143031.0,6.97,3.27,213.11,6.0
2021-07-26,7079.0,607.0,952.0,135.0,389531.0,312.0,33247.0,140590.0,4.31,209.48,0.188216686437327,67114992.0,33247.0,631269.0,49.54,5.27,940.58,45.0
2021-07-27,7137.0,557.0,978.0,121.0,389996.0,458.0,25719.0,145495.0,4.34,216.78,0.193357058125741,67114992.0,25719.0,531651.0,38.32,4.84,792.15,28.0
2021-07-28,7208.0,490.0,992.0,91.0,390367.0,375.0,25047.0,148007.0,4.38,220.53,0.196124950573349,67114992.0,25047.0,537606.0,37.32,4.66,801.02,40.0
2021-07-29,7236.0,501.0,1015.0,91.0,390784.0,416.0,24180.0,151443.0,4.36,225.65,0.200672202451562,67114992.0,24180.0,605242.0,36.03,4.0,901.8,29.0
2021-07-30,7363.0,640.0,1072.0,165.0,391216.0,445.0,24262.0,153108.0,4.28,228.13,0.211941478845393,67114992.0,24262.0,842752.0,36.15,2.88,1255.68,60.0
2021-07-31,7409.0,467.0,1099.0,91.0,391581.0,365.0,16000.0,153126.0,4.2,228.15,0.217279557137208,67114992.0,16000.0,622477.0,23.84,2.57,927.48,43.0
2021-08-01,7581.0,312.0,1137.0,69.0,391689.0,109.0,4720.0,153168.0,4.18,228.22,0.224792408066429,67114992.0,4720.0,158844.0,7.03,2.97,236.67,18.0
2021-08-02,7840.0,688.0,1232.0,170.0,392055.0,376.0,34317.0,154243.0,4.19,229.82,0.243574535389482,67114992.0,34317.0,670400.0,51.13,5.12,998.88,51.0
2021-08-03,7974.0,818.0,1331.0,218.0,392634.0,608.0,26712.0,155241.0,4.2,231.31,0.263147489126137,67114992.0,26712.0,551146.0,39.8,4.85,821.2,57.0
2021-08-04,8134.0,772.0,1371.0,157.0,393129.0,533.0,25831.0,156029.0,4.22,232.48,0.271055753262159,67114992.0,25831.0,550507.0,38.49,4.69,820.24,53.0
2021-08-05,8210.0,712.0,1420.0,150.0,393723.0,598.0,25168.0,157018.0,4.27,233.95,0.280743376828786,67114992.0,25168.0,600065.0,37.5,4.19,894.08,52.0
2021-08-06,8368.0,862.0,1458.0,165.0,394324.0,615.0,25837.0,158592.0,4.35,236.3,0.288256227758007,67114992.0,25837.0,812348.0,38.5,3.18,1210.38,60.0
2021-08-07,8425.0,482.0,1510.0,136.0,394709.0,389.0,17256.0,159845.0,4.37,238.17,0.298536971134836,67114992.0,17256.0,623910.0,25.71,2.77,929.61,32.0
2021-08-08,8685.0,498.0,1556.0,117.0,394910.0,204.0,5401.0,160526.0,4.36,239.18,0.307631474891261,67114992.0,5401.0,181628.0,8.05,2.97,270.62,30.0
2021-08-09,9022.0,833.0,1667.0,230.0,395310.0,407.0,36175.0,162392.0,4.16,241.96,0.329576907868723,67114992.0,36175.0,945264.0,53.9,3.83,1408.42,68.0
2021-08-10,9153.0,944.0,1712.0,211.0,396002.0,717.0,28708.0,164386.0,3.98,244.93,0.338473705021748,67114992.0,28708.0,823255.0,42.77,3.49,1226.63,68.0
2021-08-11,9233.0,773.0,1745.0,158.0,396616.0,616.0,27051.0,165614.0,3.83,246.76,0.344998022933966,67114992.0,27051.0,774341.0,40.31,3.49,1153.75,54.0
2021-08-12,9465.0,894.0,1807.0,191.0,397162.0,566.0,26531.0,166979.0,3.71,248.8,0.3572558323448,67114992.0,26531.0,863399.0,39.53,3.07,1286.45,77.0
2021-08-13,9546.0,836.0,1831.0,188.0,397828.0,681.0,25286.0,166422.0,3.58,247.97,0.362000790826414,67114992.0,25286.0,1003138.0,37.68,2.52,1494.66,74.0
2021-08-14,9648.0,606.0,1837.0,118.0,398257.0,449.0,17667.0,166825.0,3.46,248.57,0.363187030446817,67114992.0,17667.0,840416.0,26.32,2.1,1252.2,51.0
2021-08-15,9798.0,399.0,1852.0,73.0,398445.0,193.0,5193.0,166625.0,3.45,248.27,0.366152629497825,67114992.0,5193.0,197712.0,7.74,2.63,294.59,44.0
2021-08-16,10151.0,950.0,1908.0,178.0,398924.0,498.0,34282.0,164729.0,3.4,245.44,0.377224199288256,67114992.0,34282.0,975545.0,51.08,3.51,1453.54,97.0
2021-08-17,10219.0,1075.0,1953.0,245.0,399763.0,853.0,25329.0,161347.0,3.34,240.4,0.386120996441281,67114992.0,25329.0,821154.0,37.74,3.08,1223.5,111.0
2021-08-18,10336.0,1036.0,2054.0,299.0,400539.0,809.0,23029.0,157331.0,3.27,234.42,0.406089363384737,67114992.0,23029.0,753918.0,34.31,3.05,1123.32,112.0
2021-08-19,10392.0,976.0,2049.0,186.0,401284.0,778.0,21908.0,152710.0,3.2,227.53,0.405100830367734,67114992.0,21908.0,856374.0,32.64,2.56,1275.98,127.0
2021-08-20,10515.0,887.0,2091.0,214.0,401946.0,682.0,22443.0,149868.0,3.11,223.3,0.413404507710558,67114992.0,22443.0,1064779.0,33.44,2.11,1586.5,83.0
2021-08-21,10463.0,805.0,2106.0,165.0,402615.0,674.0,14930.0,147128.0,3.07,219.22,0.416370106761566,67114992.0,14930.0,769629.0,22.25,1.94,1146.73,146.0
2021-08-22,10651.0,542.0,2128.0,103.0,402848.0,228.0,4577.0,146519.0,3.07,218.31,0.420719652036378,67114992.0,4577.0,182362.0,6.82,2.51,271.72,96.0
2021-08-23,11007.0,943.0,2215.0,235.0,403285.0,447.0,29725.0,141951.0,3.02,211.5,0.437920126532226,67114992.0,29725.0,896951.0,44.29,3.31,1336.44,108.0
2021-08-24,11066.0,1145.0,2221.0,214.0,404141.0,871.0,21399.0,138017.0,2.98,205.64,0.43910636615263,67114992.0,21399.0,738124.0,31.88,2.9,1099.79,153.0
2021-08-25,11171.0,883.0,2239.0,182.0,404823.0,701.0,19001.0,133986.0,2.94,199.64,0.44266508501384,67114992.0,19001.0,674288.0,28.31,2.82,1004.68,93.0
2021-08-26,11104.0,741.0,2261.0,191.0,405490.0,692.0,17805.0,129887.0,2.92,193.53,0.447014630288652,67114992.0,17805.0,756550.0,26.53,2.35,1127.24,110.0
2021-08-27,11162.0,908.0,2270.0,194.0,406229.0,750.0,17817.0,125261.0,2.85,186.64,0.448793989719257,67114992.0,17817.0,979330.0,26.55,1.82,1459.18,95.0
2021-08-28,11052.0,465.0,2259.0,119.0,406709.0,493.0,11560.0,121887.0,2.78,181.61,0.446619217081851,67114992.0,11560.0,726281.0,17.22,1.59,1082.14,75.0
2021-08-29,11092.0,311.0,2276.0,71.0,406911.0,206.0,3558.0,120866.0,2.76,180.09,0.44998022933966,67114992.0,3558.0,170166.0,5.3,2.09,253.54,53.0
2021-08-30,11245.0,725.0,2290.0,159.0,407355.0,446.0,22476.0,113615.0,2.63,169.28,0.452748121787268,67114992.0,22476.0,823592.0,33.49,2.73,1227.14,98.0
2021-08-31,11120.0,941.0,2292.0,218.0,408275.0,931.0,16366.0,108582.0,2.57,161.79,0.453143534994069,67114992.0,16366.0,643538.0,24.39,2.54,958.86,136.0
2021-09-01,11119.0,742.0,2294.0,187.0,408908.0,641.0,15285.0,104864.0,2.53,156.25,0.45353894820087,67114992.0,15285.0,572411.0,22.77,2.67,852.88,85.0
2021-09-02,10934.0,648.0,2275.0,143.0,409615.0,719.0,13161.0,100222.0,2.5,149.33,0.449782522736259,67114992.0,13161.0,618938.0,19.61,2.13,922.21,104.0
2021-09-03,10816.0,624.0,2259.0,159.0,410229.0,631.0,13095.0,95498.0,2.46,142.29,0.446619217081851,67114992.0,13095.0,846010.0,19.51,1.55,1260.54,95.0
2021-09-04,10654.0,424.0,2223.0,124.0,410710.0,487.0,9274.0,93213.0,2.43,138.89,0.439501779359431,67114992.0,9274.0,658204.0,13.82,1.41,980.71,85.0
2021-09-05,10644.0,227.0,2217.0,60.0,410888.0,177.0,2791.0,92444.0,2.43,137.74,0.438315539739027,67114992.0,2791.0,140360.0,4.16,1.99,209.13,49.0
2021-09-06,10757.0,661.0,2249.0,187.0,411314.0,444.0,16639.0,86610.0,2.35,129.05,0.444642151047845,67114992.0,16639.0,689464.0,24.79,2.41,1027.29,103.0
2021-09-07,10646.0,761.0,2259.0,200.0,412039.0,736.0,11699.0,81947.0,2.27,122.1,0.446619217081851,67114992.0,11699.0,550669.0,17.43,2.12,820.49,120.0
2021-09-08,10438.0,595.0,2224.0,174.0,412721.0,695.0,10522.0,77184.0,2.17,115.0,0.439699485962831,67114992.0,10522.0,518235.0,15.68,2.03,772.16,100.0
2021-09-09,10323.0,554.0,2195.0,139.0,413273.0,554.0,9946.0,73970.0,2.09,110.21,0.433965994464215,67114992.0,9946.0,613785.0,14.82,1.62,914.53,104.0
2021-09-10,10115.0,505.0,2151.0,135.0,413880.0,612.0,9798.0,70669.0,2.0,105.3,0.425266903914591,67114992.0,9798.0,836864.0,14.6,1.17,1246.91,81.0
2021-09-11,10018.0,322.0,2131.0,91.0,414243.0,367.0,6542.0,67933.0,1.91,101.22,0.42131277184658,67114992.0,6542.0,637446.0,9.75,1.03,949.78,47.0
2021-09-12,10012.0,187.0,2129.0,34.0,414405.0,159.0,1885.0,67030.0,1.89,99.87,0.420917358639779,67114992.0,1885.0,137549.0,2.81,1.37,204.95,29.0
2021-09-13,9986.0,446.0,2103.0,116.0,414778.0,381.0,11790.0,62179.0,1.76,92.65,0.415776986951364,67114992.0,11790.0,665738.0,17.57,1.77,991.94,86.0
2021-09-14,9739.0,577.0,2000.0,137.0,415490.0,708.0,8403.0,58883.0,1.67,87.73,0.395413206801107,67114992.0,8403.0,550105.0,12.52,1.53,819.65,94.0
2021-09-15,9555.0,452.0,1959.0,119.0,416030.0,540.0,7897.0,56255.0,1.6,83.82,0.387307236061684,67114992.0,7897.0,497477.0,11.77,1.59,741.23,79.0
2021-09-16,9297.0,382.0,1952.0,103.0,416554.0,570.0,7221.0,53532.0,1.54,79.76,0.385923289837881,67114992.0,7221.0,564571.0,10.76,1.28,841.2,65.0
2021-09-17,9070.0,371.0,1891.0,81.0,417059.0,520.0,7429.0,51163.0,1.49,76.23,0.373863187030447,67114992.0,7429.0,792211.0,11.07,0.94,1180.38,66.0
